TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530172809
Test ID:,001
Test Abbreviation:,MANUAL_001
Start Date:,20-01-2020
Start Time:,13:01:38
Duration (dd:hh:mm:ss):,2:00:55:00
Log Interval (mm:ss):,00:30
Number of points:,5871
Notes:,

Statistics,Channel:,AEROSOL
21-01-2020,02:24:38,0.098
21-01-2020,02:25:08,0.099
21-01-2020,02:25:38,0.099
21-01-2020,02:26:08,0.098
21-01-2020,02:26:38,0.102
21-01-2020,02:27:08,0.104
21-01-2020,02:27:38,0.105
21-01-2020,02:28:08,0.101
21-01-2020,02:28:38,0.099
21-01-2020,02:29:08,0.098
21-01-2020,02:29:38,0.097
21-01-2020,02:30:08,0.097
21-01-2020,02:30:38,0.098
21-01-2020,02:31:08,0.098
21-01-2020,02:31:38,0.097
21-01-2020,02:32:08,0.095
21-01-2020,02:32:38,0.097
21-01-2020,02:33:08,0.096
21-01-2020,02:33:38,0.096
21-01-2020,02:34:08,0.096
21-01-2020,02:34:38,0.097
21-01-2020,02:35:08,0.097
21-01-2020,02:35:38,0.096
21-01-2020,02:36:08,0.097
21-01-2020,02:36:38,0.097
21-01-2020,02:37:08,0.096
21-01-2020,02:37:38,0.095
21-01-2020,02:38:08,0.096
21-01-2020,02:38:38,0.096
21-01-2020,02:39:08,0.095
21-01-2020,02:39:38,0.096
21-01-2020,02:40:08,0.097
21-01-2020,02:40:38,0.096
21-01-2020,02:41:08,0.096
21-01-2020,02:41:38,0.096
21-01-2020,02:42:08,0.097
21-01-2020,02:42:38,0.095
21-01-2020,02:43:08,0.095
21-01-2020,02:43:38,0.094
21-01-2020,02:44:08,0.094
21-01-2020,02:44:38,0.094
21-01-2020,02:45:08,0.094
21-01-2020,02:45:38,0.094
21-01-2020,02:46:08,0.093
21-01-2020,02:46:38,0.094
21-01-2020,02:47:08,0.094
21-01-2020,02:47:38,0.094
21-01-2020,02:48:08,0.094
21-01-2020,02:48:38,0.095
21-01-2020,02:49:08,0.096
21-01-2020,02:49:38,0.099
21-01-2020,02:50:08,0.101
21-01-2020,02:50:38,0.100
21-01-2020,02:51:08,0.093
21-01-2020,02:51:38,0.092
21-01-2020,02:52:08,0.092
21-01-2020,02:52:38,0.092
21-01-2020,02:53:08,0.092
21-01-2020,02:53:38,0.092
21-01-2020,02:54:08,0.092
21-01-2020,02:54:38,0.091
21-01-2020,02:55:08,0.092
21-01-2020,02:55:38,0.092
21-01-2020,02:56:08,0.093
21-01-2020,02:56:38,0.093
21-01-2020,02:57:08,0.095
21-01-2020,02:57:38,0.093
21-01-2020,02:58:08,0.096
21-01-2020,02:58:38,0.098
21-01-2020,02:59:08,0.096
21-01-2020,02:59:38,0.093
21-01-2020,03:00:08,0.092
21-01-2020,03:00:38,0.091
21-01-2020,03:01:08,0.091
21-01-2020,03:01:38,0.094
21-01-2020,03:02:08,0.093
21-01-2020,03:02:38,0.093
21-01-2020,03:03:08,0.094
21-01-2020,03:03:38,0.092
21-01-2020,03:04:08,0.091
21-01-2020,03:04:38,0.095
21-01-2020,03:05:08,0.097
21-01-2020,03:05:38,0.099
21-01-2020,03:06:08,0.099
21-01-2020,03:06:38,0.099
21-01-2020,03:07:08,0.097
21-01-2020,03:07:38,0.095
21-01-2020,03:08:08,0.093
21-01-2020,03:08:38,0.092
21-01-2020,03:09:08,0.095
21-01-2020,03:09:38,0.097
21-01-2020,03:10:08,0.096
21-01-2020,03:10:38,0.095
21-01-2020,03:11:08,0.092
21-01-2020,03:11:38,0.094
21-01-2020,03:12:08,0.093
21-01-2020,03:12:38,0.093
21-01-2020,03:13:08,0.092
21-01-2020,03:13:38,0.091
21-01-2020,03:14:08,0.091
21-01-2020,03:14:38,0.092
21-01-2020,03:15:08,0.092
21-01-2020,03:15:38,0.090
21-01-2020,03:16:08,0.091
21-01-2020,03:16:38,0.090
21-01-2020,03:17:08,0.091
21-01-2020,03:17:38,0.090
21-01-2020,03:18:08,0.089
21-01-2020,03:18:38,0.090
21-01-2020,03:19:08,0.091
21-01-2020,03:19:38,0.091
21-01-2020,03:20:08,0.092
21-01-2020,03:20:38,0.091
21-01-2020,03:21:08,0.091
21-01-2020,03:21:38,0.091
21-01-2020,03:22:08,0.090
21-01-2020,03:22:38,0.092
21-01-2020,03:23:08,0.093
21-01-2020,03:23:38,0.092
21-01-2020,03:24:08,0.091
21-01-2020,03:24:38,0.094
21-01-2020,03:25:08,0.094
21-01-2020,03:25:38,0.093
21-01-2020,03:26:08,0.092
21-01-2020,03:26:38,0.091
21-01-2020,03:27:08,0.092
21-01-2020,03:27:38,0.092
21-01-2020,03:28:08,0.092
21-01-2020,03:28:38,0.092
21-01-2020,03:29:08,0.091
21-01-2020,03:29:38,0.091
21-01-2020,03:30:08,0.091
21-01-2020,03:30:38,0.092
21-01-2020,03:31:08,0.092
21-01-2020,03:31:38,0.091
21-01-2020,03:32:08,0.091
21-01-2020,03:32:38,0.093
21-01-2020,03:33:08,0.094
21-01-2020,03:33:38,0.093
21-01-2020,03:34:08,0.094
21-01-2020,03:34:38,0.093
21-01-2020,03:35:08,0.094
21-01-2020,03:35:38,0.094
21-01-2020,03:36:08,0.093
21-01-2020,03:36:38,0.093
21-01-2020,03:37:08,0.093
21-01-2020,03:37:38,0.093
21-01-2020,03:38:08,0.094
21-01-2020,03:38:38,0.093
21-01-2020,03:39:08,0.093
21-01-2020,03:39:38,0.093
21-01-2020,03:40:08,0.096
21-01-2020,03:40:38,0.095
21-01-2020,03:41:08,0.094
21-01-2020,03:41:38,0.094
21-01-2020,03:42:08,0.096
21-01-2020,03:42:38,0.097
21-01-2020,03:43:08,0.097
21-01-2020,03:43:38,0.101
21-01-2020,03:44:08,0.097
21-01-2020,03:44:38,0.095
21-01-2020,03:45:08,0.095
21-01-2020,03:45:38,0.094
21-01-2020,03:46:08,0.095
21-01-2020,03:46:38,0.094
21-01-2020,03:47:08,0.093
21-01-2020,03:47:38,0.096
21-01-2020,03:48:08,0.095
21-01-2020,03:48:38,0.095
21-01-2020,03:49:08,0.096
21-01-2020,03:49:38,0.099
21-01-2020,03:50:08,0.104
21-01-2020,03:50:38,0.118
21-01-2020,03:51:08,0.110
21-01-2020,03:51:38,0.098
21-01-2020,03:52:08,0.096
21-01-2020,03:52:38,0.097
21-01-2020,03:53:08,0.099
21-01-2020,03:53:38,0.103
21-01-2020,03:54:08,0.100
21-01-2020,03:54:38,0.098
21-01-2020,03:55:08,0.096
21-01-2020,03:55:38,0.096
21-01-2020,03:56:08,0.096
21-01-2020,03:56:38,0.096
21-01-2020,03:57:08,0.095
21-01-2020,03:57:38,0.097
21-01-2020,03:58:08,0.096
21-01-2020,03:58:38,0.095
21-01-2020,03:59:08,0.096
21-01-2020,03:59:38,0.096
21-01-2020,04:00:08,0.095
21-01-2020,04:00:38,0.095
21-01-2020,04:01:08,0.096
21-01-2020,04:01:38,0.096
21-01-2020,04:02:08,0.096
21-01-2020,04:02:38,0.098
21-01-2020,04:03:08,0.099
21-01-2020,04:03:38,0.097
21-01-2020,04:04:08,0.097
21-01-2020,04:04:38,0.100
21-01-2020,04:05:08,0.099
21-01-2020,04:05:38,0.098
21-01-2020,04:06:08,0.098
21-01-2020,04:06:38,0.099
21-01-2020,04:07:08,0.097
21-01-2020,04:07:38,0.098
21-01-2020,04:08:08,0.098
21-01-2020,04:08:38,0.097
21-01-2020,04:09:08,0.098
21-01-2020,04:09:38,0.097
21-01-2020,04:10:08,0.098
21-01-2020,04:10:38,0.098
21-01-2020,04:11:08,0.098
21-01-2020,04:11:38,0.097
21-01-2020,04:12:08,0.097
21-01-2020,04:12:38,0.098
21-01-2020,04:13:08,0.098
21-01-2020,04:13:38,0.098
21-01-2020,04:14:08,0.098
21-01-2020,04:14:38,0.097
21-01-2020,04:15:08,0.097
21-01-2020,04:15:38,0.098
21-01-2020,04:16:08,0.098
21-01-2020,04:16:38,0.098
21-01-2020,04:17:08,0.098
21-01-2020,04:17:38,0.097
21-01-2020,04:18:08,0.099
21-01-2020,04:18:38,0.101
21-01-2020,04:19:08,0.099
21-01-2020,04:19:38,0.098
21-01-2020,04:20:08,0.098
21-01-2020,04:20:38,0.102
21-01-2020,04:21:08,0.102
21-01-2020,04:21:38,0.101
21-01-2020,04:22:08,0.099
21-01-2020,04:22:38,0.099
21-01-2020,04:23:08,0.098
21-01-2020,04:23:38,0.098
21-01-2020,04:24:08,0.098
21-01-2020,04:24:38,0.098
21-01-2020,04:25:08,0.098
21-01-2020,04:25:38,0.098
21-01-2020,04:26:08,0.100
21-01-2020,04:26:38,0.099
21-01-2020,04:27:08,0.099
21-01-2020,04:27:38,0.100
21-01-2020,04:28:08,0.098
21-01-2020,04:28:38,0.098
21-01-2020,04:29:08,0.099
21-01-2020,04:29:38,0.100
21-01-2020,04:30:08,0.098
21-01-2020,04:30:38,0.099
21-01-2020,04:31:08,0.099
21-01-2020,04:31:38,0.100
21-01-2020,04:32:08,0.101
21-01-2020,04:32:38,0.100
21-01-2020,04:33:08,0.100
21-01-2020,04:33:38,0.100
21-01-2020,04:34:08,0.100
21-01-2020,04:34:38,0.101
21-01-2020,04:35:08,0.101
21-01-2020,04:35:38,0.107
21-01-2020,04:36:08,0.113
21-01-2020,04:36:38,0.104
21-01-2020,04:37:08,0.104
21-01-2020,04:37:38,0.104
21-01-2020,04:38:08,0.105
21-01-2020,04:38:38,0.106
21-01-2020,04:39:08,0.109
21-01-2020,04:39:38,0.108
21-01-2020,04:40:08,0.104
21-01-2020,04:40:38,0.104
21-01-2020,04:41:08,0.105
21-01-2020,04:41:38,0.107
21-01-2020,04:42:08,0.109
21-01-2020,04:42:38,0.106
21-01-2020,04:43:08,0.109
21-01-2020,04:43:38,0.111
21-01-2020,04:44:08,0.109
21-01-2020,04:44:38,0.110
21-01-2020,04:45:08,0.111
21-01-2020,04:45:38,0.109
21-01-2020,04:46:08,0.113
21-01-2020,04:46:38,0.114
21-01-2020,04:47:08,0.113
21-01-2020,04:47:38,0.108
21-01-2020,04:48:08,0.109
21-01-2020,04:48:38,0.111
21-01-2020,04:49:08,0.108
21-01-2020,04:49:38,0.110
21-01-2020,04:50:08,0.111
21-01-2020,04:50:38,0.110
21-01-2020,04:51:08,0.108
21-01-2020,04:51:38,0.107
21-01-2020,04:52:08,0.109
21-01-2020,04:52:38,0.109
21-01-2020,04:53:08,0.108
21-01-2020,04:53:38,0.106
21-01-2020,04:54:08,0.107
21-01-2020,04:54:38,0.107
21-01-2020,04:55:08,0.108
21-01-2020,04:55:38,0.108
21-01-2020,04:56:08,0.107
21-01-2020,04:56:38,0.111
21-01-2020,04:57:08,0.111
21-01-2020,04:57:38,0.110
21-01-2020,04:58:08,0.111
21-01-2020,04:58:38,0.108
21-01-2020,04:59:08,0.107
21-01-2020,04:59:38,0.107
21-01-2020,05:00:08,0.106
21-01-2020,05:00:38,0.107
21-01-2020,05:01:08,0.110
21-01-2020,05:01:38,0.109
21-01-2020,05:02:08,0.108
21-01-2020,05:02:38,0.108
21-01-2020,05:03:08,0.108
21-01-2020,05:03:38,0.108
21-01-2020,05:04:08,0.107
21-01-2020,05:04:38,0.107
21-01-2020,05:05:08,0.105
21-01-2020,05:05:38,0.105
21-01-2020,05:06:08,0.106
21-01-2020,05:06:38,0.106
21-01-2020,05:07:08,0.106
21-01-2020,05:07:38,0.105
21-01-2020,05:08:08,0.106
21-01-2020,05:08:38,0.106
21-01-2020,05:09:08,0.106
21-01-2020,05:09:38,0.107
21-01-2020,05:10:08,0.106
21-01-2020,05:10:38,0.108
21-01-2020,05:11:08,0.109
21-01-2020,05:11:38,0.110
21-01-2020,05:12:08,0.108
21-01-2020,05:12:38,0.107
21-01-2020,05:13:08,0.109
21-01-2020,05:13:38,0.109
21-01-2020,05:14:08,0.106
21-01-2020,05:14:38,0.107
21-01-2020,05:15:08,0.106
21-01-2020,05:15:38,0.108
21-01-2020,05:16:08,0.111
21-01-2020,05:16:38,0.111
21-01-2020,05:17:08,0.108
21-01-2020,05:17:38,0.106
21-01-2020,05:18:08,0.106
21-01-2020,05:18:38,0.105
21-01-2020,05:19:08,0.105
21-01-2020,05:19:38,0.106
21-01-2020,05:20:08,0.105
21-01-2020,05:20:38,0.104
21-01-2020,05:21:08,0.106
21-01-2020,05:21:38,0.105
21-01-2020,05:22:08,0.105
21-01-2020,05:22:38,0.105
21-01-2020,05:23:08,0.106
21-01-2020,05:23:38,0.106
21-01-2020,05:24:08,0.107
21-01-2020,05:24:38,0.108
21-01-2020,05:25:08,0.108
21-01-2020,05:25:38,0.108
21-01-2020,05:26:08,0.107
21-01-2020,05:26:38,0.106
21-01-2020,05:27:08,0.106
21-01-2020,05:27:38,0.106
21-01-2020,05:28:08,0.105
21-01-2020,05:28:38,0.105
21-01-2020,05:29:08,0.108
21-01-2020,05:29:38,0.108
21-01-2020,05:30:08,0.112
21-01-2020,05:30:38,0.111
21-01-2020,05:31:08,0.110
21-01-2020,05:31:38,0.110
21-01-2020,05:32:08,0.109
21-01-2020,05:32:38,0.111
21-01-2020,05:33:08,0.114
21-01-2020,05:33:38,0.114
21-01-2020,05:34:08,0.115
21-01-2020,05:34:38,0.116
21-01-2020,05:35:08,0.116
21-01-2020,05:35:38,0.117
21-01-2020,05:36:08,0.117
21-01-2020,05:36:38,0.116
21-01-2020,05:37:08,0.117
21-01-2020,05:37:38,0.116
21-01-2020,05:38:08,0.116
21-01-2020,05:38:38,0.116
21-01-2020,05:39:08,0.116
21-01-2020,05:39:38,0.115
21-01-2020,05:40:08,0.116
21-01-2020,05:40:38,0.116
21-01-2020,05:41:08,0.116
21-01-2020,05:41:38,0.116
21-01-2020,05:42:08,0.116
21-01-2020,05:42:38,0.118
21-01-2020,05:43:08,0.118
21-01-2020,05:43:38,0.118
21-01-2020,05:44:08,0.119
21-01-2020,05:44:38,0.120
21-01-2020,05:45:08,0.120
21-01-2020,05:45:38,0.119
21-01-2020,05:46:08,0.120
21-01-2020,05:46:38,0.121
21-01-2020,05:47:08,0.125
21-01-2020,05:47:38,0.124
21-01-2020,05:48:08,0.125
21-01-2020,05:48:38,0.128
21-01-2020,05:49:08,0.132
21-01-2020,05:49:38,0.128
21-01-2020,05:50:08,0.127
21-01-2020,05:50:38,0.126
21-01-2020,05:51:08,0.133
21-01-2020,05:51:38,0.141
21-01-2020,05:52:08,0.140
21-01-2020,05:52:38,0.153
21-01-2020,05:53:08,0.156
21-01-2020,05:53:38,0.152
21-01-2020,05:54:08,0.150
21-01-2020,05:54:38,0.141
21-01-2020,05:55:08,0.139
21-01-2020,05:55:38,0.136
21-01-2020,05:56:08,0.134
21-01-2020,05:56:38,0.136
21-01-2020,05:57:08,0.136
21-01-2020,05:57:38,0.137
21-01-2020,05:58:08,0.138
21-01-2020,05:58:38,0.132
21-01-2020,05:59:08,0.134
21-01-2020,05:59:38,0.144
21-01-2020,06:00:08,0.140
21-01-2020,06:00:38,0.150
21-01-2020,06:01:08,0.170
21-01-2020,06:01:38,0.164
21-01-2020,06:02:08,0.165
21-01-2020,06:02:38,0.183
21-01-2020,06:03:08,0.194
21-01-2020,06:03:38,0.196
21-01-2020,06:04:08,0.205
21-01-2020,06:04:38,0.210
21-01-2020,06:05:08,0.203
21-01-2020,06:05:38,0.210
21-01-2020,06:06:08,0.211
21-01-2020,06:06:38,0.222
21-01-2020,06:07:08,0.230
21-01-2020,06:07:38,0.227
21-01-2020,06:08:08,0.216
21-01-2020,06:08:38,0.216
21-01-2020,06:09:08,0.228
21-01-2020,06:09:38,0.223
21-01-2020,06:10:08,0.189
21-01-2020,06:10:38,0.196
21-01-2020,06:11:08,0.193
21-01-2020,06:11:38,0.185
21-01-2020,06:12:08,0.177
21-01-2020,06:12:38,0.185
21-01-2020,06:13:08,0.184
21-01-2020,06:13:38,0.176
21-01-2020,06:14:08,0.171
21-01-2020,06:14:38,0.166
21-01-2020,06:15:08,0.168
21-01-2020,06:15:38,0.166
21-01-2020,06:16:08,0.163
21-01-2020,06:16:38,0.157
21-01-2020,06:17:08,0.159
21-01-2020,06:17:38,0.155
21-01-2020,06:18:08,0.153
21-01-2020,06:18:38,0.154
21-01-2020,06:19:08,0.156
21-01-2020,06:19:38,0.158
21-01-2020,06:20:08,0.159
21-01-2020,06:20:38,0.160
21-01-2020,06:21:08,0.172
21-01-2020,06:21:38,0.176
21-01-2020,06:22:08,0.173
21-01-2020,06:22:38,0.170
21-01-2020,06:23:08,0.168
21-01-2020,06:23:38,0.174
21-01-2020,06:24:08,0.176
21-01-2020,06:24:38,0.176
21-01-2020,06:25:08,0.174
21-01-2020,06:25:38,0.177
21-01-2020,06:26:08,0.188
21-01-2020,06:26:38,0.187
21-01-2020,06:27:08,0.187
21-01-2020,06:27:38,0.183
21-01-2020,06:28:08,0.180
21-01-2020,06:28:38,0.176
21-01-2020,06:29:08,0.177
21-01-2020,06:29:38,0.173
21-01-2020,06:30:08,0.174
21-01-2020,06:30:38,0.163
21-01-2020,06:31:08,0.158
21-01-2020,06:31:38,0.158
21-01-2020,06:32:08,0.165
21-01-2020,06:32:38,0.170
21-01-2020,06:33:08,0.175
21-01-2020,06:33:38,0.181
21-01-2020,06:34:08,0.180
21-01-2020,06:34:38,0.173
21-01-2020,06:35:08,0.164
21-01-2020,06:35:38,0.169
21-01-2020,06:36:08,0.191
21-01-2020,06:36:38,0.183
21-01-2020,06:37:08,0.186
21-01-2020,06:37:38,0.202
21-01-2020,06:38:08,0.205
21-01-2020,06:38:38,0.205
21-01-2020,06:39:08,0.205
21-01-2020,06:39:38,0.209
21-01-2020,06:40:08,0.207
21-01-2020,06:40:38,0.210
21-01-2020,06:41:08,0.206
21-01-2020,06:41:38,0.208
21-01-2020,06:42:08,0.220
21-01-2020,06:42:38,0.221
21-01-2020,06:43:08,0.232
21-01-2020,06:43:38,0.231
21-01-2020,06:44:08,0.229
21-01-2020,06:44:38,0.223
21-01-2020,06:45:08,0.224
21-01-2020,06:45:38,0.221
21-01-2020,06:46:08,0.219
21-01-2020,06:46:38,0.214
21-01-2020,06:47:08,0.212
21-01-2020,06:47:38,0.212
21-01-2020,06:48:08,0.203
21-01-2020,06:48:38,0.198
21-01-2020,06:49:08,0.204
21-01-2020,06:49:38,0.198
21-01-2020,06:50:08,0.190
21-01-2020,06:50:38,0.189
21-01-2020,06:51:08,0.199
21-01-2020,06:51:38,0.194
21-01-2020,06:52:08,0.194
21-01-2020,06:52:38,0.199
21-01-2020,06:53:08,0.195
21-01-2020,06:53:38,0.200
21-01-2020,06:54:08,0.195
21-01-2020,06:54:38,0.192
21-01-2020,06:55:08,0.191
21-01-2020,06:55:38,0.197
21-01-2020,06:56:08,0.199
21-01-2020,06:56:38,0.200
21-01-2020,06:57:08,0.194
21-01-2020,06:57:38,0.199
21-01-2020,06:58:08,0.201
21-01-2020,06:58:38,0.204
21-01-2020,06:59:08,0.198
21-01-2020,06:59:38,0.186
21-01-2020,07:00:08,0.183
21-01-2020,07:00:38,0.176
21-01-2020,07:01:08,0.176
21-01-2020,07:01:38,0.173
21-01-2020,07:02:08,0.170
21-01-2020,07:02:38,0.169
21-01-2020,07:03:08,0.167
21-01-2020,07:03:38,0.166
21-01-2020,07:04:08,0.168
21-01-2020,07:04:38,0.169
21-01-2020,07:05:08,0.166
21-01-2020,07:05:38,0.169
21-01-2020,07:06:08,0.172
21-01-2020,07:06:38,0.173
21-01-2020,07:07:08,0.171
21-01-2020,07:07:38,0.169
21-01-2020,07:08:08,0.170
21-01-2020,07:08:38,0.169
21-01-2020,07:09:08,0.168
21-01-2020,07:09:38,0.167
21-01-2020,07:10:08,0.166
21-01-2020,07:10:38,0.167
21-01-2020,07:11:08,0.167
21-01-2020,07:11:38,0.165
21-01-2020,07:12:08,0.169
21-01-2020,07:12:38,0.169
21-01-2020,07:13:08,0.170
21-01-2020,07:13:38,0.168
21-01-2020,07:14:08,0.168
21-01-2020,07:14:38,0.167
21-01-2020,07:15:08,0.172
21-01-2020,07:15:38,0.174
21-01-2020,07:16:08,0.171
21-01-2020,07:16:38,0.171
21-01-2020,07:17:08,0.169
21-01-2020,07:17:38,0.169
21-01-2020,07:18:08,0.170
21-01-2020,07:18:38,0.170
21-01-2020,07:19:08,0.170
21-01-2020,07:19:38,0.169
21-01-2020,07:20:08,0.172
21-01-2020,07:20:38,0.172
21-01-2020,07:21:08,0.173
21-01-2020,07:21:38,0.172
21-01-2020,07:22:08,0.171
21-01-2020,07:22:38,0.170
21-01-2020,07:23:08,0.170
21-01-2020,07:23:38,0.170
21-01-2020,07:24:08,0.174
21-01-2020,07:24:38,0.173
21-01-2020,07:25:08,0.171
21-01-2020,07:25:38,0.176
21-01-2020,07:26:08,0.177
21-01-2020,07:26:38,0.180
21-01-2020,07:27:08,0.183
21-01-2020,07:27:38,0.184
21-01-2020,07:28:08,0.186
21-01-2020,07:28:38,0.186
21-01-2020,07:29:08,0.190
21-01-2020,07:29:38,0.193
21-01-2020,07:30:08,0.187
21-01-2020,07:30:38,0.195
21-01-2020,07:31:08,0.193
21-01-2020,07:31:38,0.192
21-01-2020,07:32:08,0.194
21-01-2020,07:32:38,0.195
21-01-2020,07:33:08,0.191
21-01-2020,07:33:38,0.191
21-01-2020,07:34:08,0.190
21-01-2020,07:34:38,0.186
21-01-2020,07:35:08,0.187
21-01-2020,07:35:38,0.185
21-01-2020,07:36:08,0.183
21-01-2020,07:36:38,0.182
21-01-2020,07:37:08,0.181
21-01-2020,07:37:38,0.180
21-01-2020,07:38:08,0.178
21-01-2020,07:38:38,0.177
21-01-2020,07:39:08,0.177
21-01-2020,07:39:38,0.180
21-01-2020,07:40:08,0.178
21-01-2020,07:40:38,0.177
21-01-2020,07:41:08,0.179
21-01-2020,07:41:38,0.178
21-01-2020,07:42:08,0.178
21-01-2020,07:42:38,0.177
21-01-2020,07:43:08,0.176
21-01-2020,07:43:38,0.177
21-01-2020,07:44:08,0.187
21-01-2020,07:44:38,0.201
21-01-2020,07:45:08,0.199
21-01-2020,07:45:38,0.190
21-01-2020,07:46:08,0.190
21-01-2020,07:46:38,0.193
21-01-2020,07:47:08,0.191
21-01-2020,07:47:38,0.191
21-01-2020,07:48:08,0.195
21-01-2020,07:48:38,0.199
21-01-2020,07:49:08,0.196
21-01-2020,07:49:38,0.201
21-01-2020,07:50:08,0.198
21-01-2020,07:50:38,0.198
21-01-2020,07:51:08,0.192
21-01-2020,07:51:38,0.193
21-01-2020,07:52:08,0.191
21-01-2020,07:52:38,0.190
21-01-2020,07:53:08,0.187
21-01-2020,07:53:38,0.187
21-01-2020,07:54:08,0.189
21-01-2020,07:54:38,0.187
21-01-2020,07:55:08,0.196
21-01-2020,07:55:38,0.196
21-01-2020,07:56:08,0.186
21-01-2020,07:56:38,0.182
21-01-2020,07:57:08,0.182
21-01-2020,07:57:38,0.182
21-01-2020,07:58:08,0.182
21-01-2020,07:58:38,0.182
21-01-2020,07:59:08,0.181
21-01-2020,07:59:38,0.179
21-01-2020,08:00:08,0.178
21-01-2020,08:00:38,0.179
21-01-2020,08:01:08,0.180
21-01-2020,08:01:38,0.180
21-01-2020,08:02:08,0.179
21-01-2020,08:02:38,0.181
21-01-2020,08:03:08,0.188
21-01-2020,08:03:38,0.185
21-01-2020,08:04:08,0.184
21-01-2020,08:04:38,0.180
21-01-2020,08:05:08,0.181
21-01-2020,08:05:38,0.181
21-01-2020,08:06:08,0.184
21-01-2020,08:06:38,0.182
21-01-2020,08:07:08,0.181
21-01-2020,08:07:38,0.181
21-01-2020,08:08:08,0.182
21-01-2020,08:08:38,0.182
21-01-2020,08:09:08,0.180
21-01-2020,08:09:38,0.180
21-01-2020,08:10:08,0.179
21-01-2020,08:10:38,0.177
21-01-2020,08:11:08,0.177
21-01-2020,08:11:38,0.178
21-01-2020,08:12:08,0.180
21-01-2020,08:12:38,0.177
21-01-2020,08:13:08,0.182
21-01-2020,08:13:38,0.180
21-01-2020,08:14:08,0.178
21-01-2020,08:14:38,0.181
21-01-2020,08:15:08,0.182
21-01-2020,08:15:38,0.188
21-01-2020,08:16:08,0.185
21-01-2020,08:16:38,0.185
21-01-2020,08:17:08,0.183
21-01-2020,08:17:38,0.183
21-01-2020,08:18:08,0.183
21-01-2020,08:18:38,0.184
21-01-2020,08:19:08,0.183
21-01-2020,08:19:38,0.184
21-01-2020,08:20:08,0.184
21-01-2020,08:20:38,0.184
21-01-2020,08:21:08,0.185
21-01-2020,08:21:38,0.184
21-01-2020,08:22:08,0.183
21-01-2020,08:22:38,0.183
21-01-2020,08:23:08,0.182
21-01-2020,08:23:38,0.180
21-01-2020,08:24:08,0.179
21-01-2020,08:24:38,0.180
21-01-2020,08:25:08,0.178
21-01-2020,08:25:38,0.183
21-01-2020,08:26:08,0.189
21-01-2020,08:26:38,0.188
21-01-2020,08:27:08,0.184
21-01-2020,08:27:38,0.184
21-01-2020,08:28:08,0.185
21-01-2020,08:28:38,0.183
21-01-2020,08:29:08,0.185
21-01-2020,08:29:38,0.185
21-01-2020,08:30:08,0.189
21-01-2020,08:30:38,0.187
21-01-2020,08:31:08,0.185
21-01-2020,08:31:38,0.184
21-01-2020,08:32:08,0.183
21-01-2020,08:32:38,0.182
21-01-2020,08:33:08,0.183
21-01-2020,08:33:38,0.180
21-01-2020,08:34:08,0.179
21-01-2020,08:34:38,0.176
21-01-2020,08:35:08,0.174
21-01-2020,08:35:38,0.173
21-01-2020,08:36:08,0.178
21-01-2020,08:36:38,0.178
21-01-2020,08:37:08,0.176
21-01-2020,08:37:38,0.168
21-01-2020,08:38:08,0.163
21-01-2020,08:38:38,0.163
21-01-2020,08:39:08,0.161
21-01-2020,08:39:38,0.156
21-01-2020,08:40:08,0.150
21-01-2020,08:40:38,0.149
21-01-2020,08:41:08,0.150
21-01-2020,08:41:38,0.152
21-01-2020,08:42:08,0.153
21-01-2020,08:42:38,0.152
21-01-2020,08:43:08,0.150
21-01-2020,08:43:38,0.146
21-01-2020,08:44:08,0.146
21-01-2020,08:44:38,0.146
21-01-2020,08:45:08,0.147
21-01-2020,08:45:38,0.151
21-01-2020,08:46:08,0.156
21-01-2020,08:46:38,0.157
21-01-2020,08:47:08,0.157
21-01-2020,08:47:38,0.157
21-01-2020,08:48:08,0.156
21-01-2020,08:48:38,0.153
21-01-2020,08:49:08,0.149
21-01-2020,08:49:38,0.147
21-01-2020,08:50:08,0.150
21-01-2020,08:50:38,0.149
21-01-2020,08:51:08,0.150
21-01-2020,08:51:38,0.149
21-01-2020,08:52:08,0.147
21-01-2020,08:52:38,0.147
21-01-2020,08:53:08,0.144
21-01-2020,08:53:38,0.137
21-01-2020,08:54:08,0.137
21-01-2020,08:54:38,0.136
21-01-2020,08:55:08,0.303
21-01-2020,08:55:38,0.176
21-01-2020,08:56:08,0.146
21-01-2020,08:56:38,0.144
21-01-2020,08:57:08,0.138
21-01-2020,08:57:38,0.129
21-01-2020,08:58:08,0.130
21-01-2020,08:58:38,0.141
21-01-2020,08:59:08,0.131
21-01-2020,08:59:38,0.128
21-01-2020,09:00:08,0.133
21-01-2020,09:00:38,0.131
21-01-2020,09:01:08,0.123
21-01-2020,09:01:38,0.121
21-01-2020,09:02:08,0.123
21-01-2020,09:02:38,0.123
21-01-2020,09:03:08,0.123
21-01-2020,09:03:38,0.123
21-01-2020,09:04:08,0.125
21-01-2020,09:04:38,0.124
21-01-2020,09:05:08,0.120
21-01-2020,09:05:38,0.119
21-01-2020,09:06:08,0.111
21-01-2020,09:06:38,0.116
21-01-2020,09:07:08,0.119
21-01-2020,09:07:38,0.120
21-01-2020,09:08:08,0.123
21-01-2020,09:08:38,0.122
21-01-2020,09:09:08,0.120
21-01-2020,09:09:38,0.121
21-01-2020,09:10:08,0.118
21-01-2020,09:10:38,0.119
