TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530172811
Test ID:,001
Test Abbreviation:,MANUAL_001
Start Date:,20-01-2020
Start Time:,13:01:58
Duration (dd:hh:mm:ss):,2:01:00:00
Log Interval (mm:ss):,00:30
Number of points:,5880
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.092
,Minimum:,0.039
,Time of Minimum:,14:45:28
,Date of Minimum:,20-01-2020
,Maximum:,2.210
,Time of Maximum:,07:57:28
,Date of Maximum:,22-01-2020

Calibration,Sensor:,AEROSOL
,Cal. date,14-07-2017

Date,Time,AEROSOL
21-01-2020,08:37:58,0.178
21-01-2020,08:38:28,0.178
21-01-2020,08:38:58,0.175
21-01-2020,08:39:28,0.170
21-01-2020,08:39:58,0.166
21-01-2020,08:40:28,0.161
21-01-2020,08:40:58,0.162
21-01-2020,08:41:28,0.163
21-01-2020,08:41:58,0.166
21-01-2020,08:42:28,0.167
21-01-2020,08:42:58,0.164
21-01-2020,08:43:28,0.160
21-01-2020,08:43:58,0.159
21-01-2020,08:44:28,0.159
21-01-2020,08:44:58,0.160
21-01-2020,08:45:28,0.162
21-01-2020,08:45:58,0.169
21-01-2020,08:46:28,0.171
21-01-2020,08:46:58,0.172
21-01-2020,08:47:28,0.171
21-01-2020,08:47:58,0.170
21-01-2020,08:48:28,0.167
21-01-2020,08:48:58,0.161
21-01-2020,08:49:28,0.160
21-01-2020,08:49:58,0.162
21-01-2020,08:50:28,0.163
21-01-2020,08:50:58,0.162
21-01-2020,08:51:28,0.160
21-01-2020,08:51:58,0.159
21-01-2020,08:52:28,0.160
21-01-2020,08:52:58,0.157
21-01-2020,08:53:28,0.152
21-01-2020,08:53:58,0.147
21-01-2020,08:54:28,0.146
21-01-2020,08:54:58,0.314
21-01-2020,08:55:28,0.205
21-01-2020,08:55:58,0.166
21-01-2020,08:56:28,0.154
21-01-2020,08:56:58,0.152
21-01-2020,08:57:28,0.139
21-01-2020,08:57:58,0.140
21-01-2020,08:58:28,0.148
21-01-2020,08:58:58,0.148
21-01-2020,08:59:28,0.139
21-01-2020,08:59:58,0.143
21-01-2020,09:00:28,0.141
21-01-2020,09:00:58,0.135
21-01-2020,09:01:28,0.132
21-01-2020,09:01:58,0.131
21-01-2020,09:02:28,0.132
21-01-2020,09:02:58,0.133
21-01-2020,09:03:28,0.133
21-01-2020,09:03:58,0.135
21-01-2020,09:04:28,0.134
21-01-2020,09:04:58,0.130
21-01-2020,09:05:28,0.129
21-01-2020,09:05:58,0.122
21-01-2020,09:06:28,0.123
21-01-2020,09:06:58,0.126
21-01-2020,09:07:28,0.129
21-01-2020,09:07:58,0.131
21-01-2020,09:08:28,0.131
21-01-2020,09:08:58,0.130
21-01-2020,09:09:28,0.130
21-01-2020,09:09:58,0.129
21-01-2020,09:10:28,0.127
21-01-2020,09:10:58,0.127
21-01-2020,09:11:28,0.125
21-01-2020,09:11:58,0.124
21-01-2020,09:12:28,0.126
21-01-2020,09:12:58,0.121
21-01-2020,09:13:28,0.119
21-01-2020,09:13:58,0.119
21-01-2020,09:14:28,0.116
21-01-2020,09:14:58,0.113
21-01-2020,09:15:28,0.109
21-01-2020,09:15:58,0.107
21-01-2020,09:16:28,0.110
21-01-2020,09:16:58,0.108
21-01-2020,09:17:28,0.107
21-01-2020,09:17:58,0.109
21-01-2020,09:18:28,0.113
21-01-2020,09:18:58,0.114
21-01-2020,09:19:28,0.115
21-01-2020,09:19:58,0.111
21-01-2020,09:20:28,0.110
21-01-2020,09:20:58,0.110
21-01-2020,09:21:28,0.108
21-01-2020,09:21:58,0.107
21-01-2020,09:22:28,0.109
21-01-2020,09:22:58,0.105
21-01-2020,09:23:28,0.107
21-01-2020,09:23:58,0.106
21-01-2020,09:24:28,0.106
21-01-2020,09:24:58,0.106
21-01-2020,09:25:28,0.105
21-01-2020,09:25:58,0.105
21-01-2020,09:26:28,0.104
21-01-2020,09:26:58,0.104
21-01-2020,09:27:28,0.104
21-01-2020,09:27:58,0.104
21-01-2020,09:28:28,0.104
21-01-2020,09:28:58,0.105
21-01-2020,09:29:28,0.105
21-01-2020,09:29:58,0.104
21-01-2020,09:30:28,0.102
21-01-2020,09:30:58,0.102
21-01-2020,09:31:28,0.104
21-01-2020,09:31:58,0.105
21-01-2020,09:32:28,0.105
21-01-2020,09:32:58,0.105
21-01-2020,09:33:28,0.105
21-01-2020,09:33:58,0.104
21-01-2020,09:34:28,0.105
21-01-2020,09:34:58,0.104
21-01-2020,09:35:28,0.103
21-01-2020,09:35:58,0.102
21-01-2020,09:36:28,0.104
21-01-2020,09:36:58,0.103
21-01-2020,09:37:28,0.104
21-01-2020,09:37:58,0.104
21-01-2020,09:38:28,0.105
21-01-2020,09:38:58,0.109
21-01-2020,09:39:28,0.108
21-01-2020,09:39:58,0.110
21-01-2020,09:40:28,0.110
21-01-2020,09:40:58,0.110
21-01-2020,09:41:28,0.109
21-01-2020,09:41:58,0.109
21-01-2020,09:42:28,0.109
21-01-2020,09:42:58,0.109
21-01-2020,09:43:28,0.109
21-01-2020,09:43:58,0.110
21-01-2020,09:44:28,0.111
21-01-2020,09:44:58,0.110
21-01-2020,09:45:28,0.110
21-01-2020,09:45:58,0.107
21-01-2020,09:46:28,0.107
21-01-2020,09:46:58,0.109
21-01-2020,09:47:28,0.108
21-01-2020,09:47:58,0.102
21-01-2020,09:48:28,0.100
21-01-2020,09:48:58,0.101
21-01-2020,09:49:28,0.101
21-01-2020,09:49:58,0.101
21-01-2020,09:50:28,0.101
21-01-2020,09:50:58,0.102
21-01-2020,09:51:28,0.102
21-01-2020,09:51:58,0.102
21-01-2020,09:52:28,0.101
21-01-2020,09:52:58,0.096
21-01-2020,09:53:28,0.097
21-01-2020,09:53:58,0.100
21-01-2020,09:54:28,0.100
21-01-2020,09:54:58,0.100
21-01-2020,09:55:28,0.100
21-01-2020,09:55:58,0.099
21-01-2020,09:56:28,0.099
21-01-2020,09:56:58,0.098
21-01-2020,09:57:28,0.098
21-01-2020,09:57:58,0.099
21-01-2020,09:58:28,0.101
21-01-2020,09:58:58,0.102
21-01-2020,09:59:28,0.100
21-01-2020,09:59:58,0.101
21-01-2020,10:00:28,0.100
21-01-2020,10:00:58,0.100
21-01-2020,10:01:28,0.105
21-01-2020,10:01:58,0.105
21-01-2020,10:02:28,0.103
21-01-2020,10:02:58,0.097
21-01-2020,10:03:28,0.095
21-01-2020,10:03:58,0.095
21-01-2020,10:04:28,0.096
21-01-2020,10:04:58,0.095
21-01-2020,10:05:28,0.095
21-01-2020,10:05:58,0.098
21-01-2020,10:06:28,0.102
21-01-2020,10:06:58,0.102
21-01-2020,10:07:28,0.103
21-01-2020,10:07:58,0.104
21-01-2020,10:08:28,0.102
21-01-2020,10:08:58,0.100
21-01-2020,10:09:28,0.099
21-01-2020,10:09:58,0.098
21-01-2020,10:10:28,0.097
21-01-2020,10:10:58,0.096
21-01-2020,10:11:28,0.094
21-01-2020,10:11:58,0.095
21-01-2020,10:12:28,0.098
21-01-2020,10:12:58,0.095
21-01-2020,10:13:28,0.094
21-01-2020,10:13:58,0.097
21-01-2020,10:14:28,0.098
21-01-2020,10:14:58,0.097
21-01-2020,10:15:28,0.097
21-01-2020,10:15:58,0.097
21-01-2020,10:16:28,0.096
21-01-2020,10:16:58,0.096
21-01-2020,10:17:28,0.096
21-01-2020,10:17:58,0.093
21-01-2020,10:18:28,0.090
21-01-2020,10:18:58,0.089
21-01-2020,10:19:28,0.088
21-01-2020,10:19:58,0.088
21-01-2020,10:20:28,0.088
21-01-2020,10:20:58,0.088
21-01-2020,10:21:28,0.088
21-01-2020,10:21:58,0.089
21-01-2020,10:22:28,0.089
21-01-2020,10:22:58,0.089
21-01-2020,10:23:28,0.090
21-01-2020,10:23:58,0.089
21-01-2020,10:24:28,0.089
21-01-2020,10:24:58,0.089
21-01-2020,10:25:28,0.089
21-01-2020,10:25:58,0.089
21-01-2020,10:26:28,0.089
21-01-2020,10:26:58,0.091
21-01-2020,10:27:28,0.093
21-01-2020,10:27:58,0.096
21-01-2020,10:28:28,0.096
21-01-2020,10:28:58,0.097
21-01-2020,10:29:28,0.096
21-01-2020,10:29:58,0.096
21-01-2020,10:30:28,0.096
21-01-2020,10:30:58,0.096
21-01-2020,10:31:28,0.099
21-01-2020,10:31:58,0.098
21-01-2020,10:32:28,0.099
21-01-2020,10:32:58,0.099
21-01-2020,10:33:28,0.098
21-01-2020,10:33:58,0.099
21-01-2020,10:34:28,0.098
21-01-2020,10:34:58,0.099
21-01-2020,10:35:28,0.099
21-01-2020,10:35:58,0.097
21-01-2020,10:36:28,0.096
21-01-2020,10:36:58,0.097
21-01-2020,10:37:28,0.097
21-01-2020,10:37:58,0.096
21-01-2020,10:38:28,0.097
21-01-2020,10:38:58,0.098
21-01-2020,10:39:28,0.097
21-01-2020,10:39:58,0.097
21-01-2020,10:40:28,0.100
21-01-2020,10:40:58,0.099
21-01-2020,10:41:28,0.098
21-01-2020,10:41:58,0.097
21-01-2020,10:42:28,0.097
21-01-2020,10:42:58,0.097
21-01-2020,10:43:28,0.097
21-01-2020,10:43:58,0.096
21-01-2020,10:44:28,0.097
21-01-2020,10:44:58,0.097
21-01-2020,10:45:28,0.099
21-01-2020,10:45:58,0.098
21-01-2020,10:46:28,0.100
21-01-2020,10:46:58,0.101
21-01-2020,10:47:28,0.100
21-01-2020,10:47:58,0.100
21-01-2020,10:48:28,0.102
21-01-2020,10:48:58,0.102
21-01-2020,10:49:28,0.101
21-01-2020,10:49:58,0.099
21-01-2020,10:50:28,0.098
21-01-2020,10:50:58,0.099
21-01-2020,10:51:28,0.099
21-01-2020,10:51:58,0.098
21-01-2020,10:52:28,0.102
21-01-2020,10:52:58,0.099
21-01-2020,10:53:28,0.100
21-01-2020,10:53:58,0.100
21-01-2020,10:54:28,0.101
21-01-2020,10:54:58,0.101
21-01-2020,10:55:28,0.101
21-01-2020,10:55:58,0.099
21-01-2020,10:56:28,0.099
21-01-2020,10:56:58,0.098
21-01-2020,10:57:28,0.099
21-01-2020,10:57:58,0.099
21-01-2020,10:58:28,0.096
21-01-2020,10:58:58,0.096
21-01-2020,10:59:28,0.097
21-01-2020,10:59:58,0.096
21-01-2020,11:00:28,0.097
21-01-2020,11:00:58,0.096
21-01-2020,11:01:28,0.096
21-01-2020,11:01:58,0.093
21-01-2020,11:02:28,0.092
21-01-2020,11:02:58,0.092
21-01-2020,11:03:28,0.092
21-01-2020,11:03:58,0.092
21-01-2020,11:04:28,0.091
21-01-2020,11:04:58,0.087
21-01-2020,11:05:28,0.088
21-01-2020,11:05:58,0.084
21-01-2020,11:06:28,0.084
21-01-2020,11:06:58,0.083
21-01-2020,11:07:28,0.081
21-01-2020,11:07:58,0.080
21-01-2020,11:08:28,0.079
21-01-2020,11:08:58,0.078
21-01-2020,11:09:28,0.076
21-01-2020,11:09:58,0.075
21-01-2020,11:10:28,0.071
21-01-2020,11:10:58,0.067
21-01-2020,11:11:28,0.066
21-01-2020,11:11:58,0.066
21-01-2020,11:12:28,0.066
21-01-2020,11:12:58,0.062
21-01-2020,11:13:28,0.062
21-01-2020,11:13:58,0.062
21-01-2020,11:14:28,0.062
21-01-2020,11:14:58,0.062
21-01-2020,11:15:28,0.064
21-01-2020,11:15:58,0.065
21-01-2020,11:16:28,0.064
21-01-2020,11:16:58,0.065
21-01-2020,11:17:28,0.064
21-01-2020,11:17:58,0.066
21-01-2020,11:18:28,0.065
21-01-2020,11:18:58,0.064
21-01-2020,11:19:28,0.063
21-01-2020,11:19:58,0.063
21-01-2020,11:20:28,0.063
21-01-2020,11:20:58,0.063
21-01-2020,11:21:28,0.064
21-01-2020,11:21:58,0.064
21-01-2020,11:22:28,0.064
21-01-2020,11:22:58,0.065
21-01-2020,11:23:28,0.064
21-01-2020,11:23:58,0.063
21-01-2020,11:24:28,0.063
21-01-2020,11:24:58,0.062
21-01-2020,11:25:28,0.063
21-01-2020,11:25:58,0.064
21-01-2020,11:26:28,0.061
21-01-2020,11:26:58,0.061
21-01-2020,11:27:28,0.061
21-01-2020,11:27:58,0.061
21-01-2020,11:28:28,0.060
21-01-2020,11:28:58,0.060
21-01-2020,11:29:28,0.059
21-01-2020,11:29:58,0.059
21-01-2020,11:30:28,0.061
21-01-2020,11:30:58,0.061
21-01-2020,11:31:28,0.061
21-01-2020,11:31:58,0.061
21-01-2020,11:32:28,0.061
21-01-2020,11:32:58,0.061
21-01-2020,11:33:28,0.061
21-01-2020,11:33:58,0.062
21-01-2020,11:34:28,0.061
21-01-2020,11:34:58,0.062
21-01-2020,11:35:28,0.062
21-01-2020,11:35:58,0.064
21-01-2020,11:36:28,0.065
21-01-2020,11:36:58,0.065
21-01-2020,11:37:28,0.064
21-01-2020,11:37:58,0.064
21-01-2020,11:38:28,0.064
21-01-2020,11:38:58,0.064
21-01-2020,11:39:28,0.065
21-01-2020,11:39:58,0.065
21-01-2020,11:40:28,0.065
21-01-2020,11:40:58,0.065
21-01-2020,11:41:28,0.062
21-01-2020,11:41:58,0.060
21-01-2020,11:42:28,0.056
21-01-2020,11:42:58,0.056
21-01-2020,11:43:28,0.056
21-01-2020,11:43:58,0.056
21-01-2020,11:44:28,0.057
21-01-2020,11:44:58,0.057
21-01-2020,11:45:28,0.056
21-01-2020,11:45:58,0.054
21-01-2020,11:46:28,0.054
21-01-2020,11:46:58,0.053
21-01-2020,11:47:28,0.053
21-01-2020,11:47:58,0.053
21-01-2020,11:48:28,0.054
21-01-2020,11:48:58,0.054
21-01-2020,11:49:28,0.054
21-01-2020,11:49:58,0.055
21-01-2020,11:50:28,0.054
21-01-2020,11:50:58,0.054
21-01-2020,11:51:28,0.055
21-01-2020,11:51:58,0.055
21-01-2020,11:52:28,0.055
21-01-2020,11:52:58,0.055
21-01-2020,11:53:28,0.057
21-01-2020,11:53:58,0.055
21-01-2020,11:54:28,0.054
21-01-2020,11:54:58,0.055
21-01-2020,11:55:28,0.054
21-01-2020,11:55:58,0.055
21-01-2020,11:56:28,0.056
21-01-2020,11:56:58,0.055
21-01-2020,11:57:28,0.055
21-01-2020,11:57:58,0.057
21-01-2020,11:58:28,0.056
21-01-2020,11:58:58,0.056
21-01-2020,11:59:28,0.056
21-01-2020,11:59:58,0.057
21-01-2020,12:00:28,0.056
21-01-2020,12:00:58,0.056
21-01-2020,12:01:28,0.056
21-01-2020,12:01:58,0.057
21-01-2020,12:02:28,0.057
21-01-2020,12:02:58,0.057
21-01-2020,12:03:28,0.057
21-01-2020,12:03:58,0.058
21-01-2020,12:04:28,0.058
21-01-2020,12:04:58,0.058
21-01-2020,12:05:28,0.057
21-01-2020,12:05:58,0.059
21-01-2020,12:06:28,0.059
21-01-2020,12:06:58,0.060
21-01-2020,12:07:28,0.062
21-01-2020,12:07:58,0.061
21-01-2020,12:08:28,0.062
21-01-2020,12:08:58,0.061
21-01-2020,12:09:28,0.059
21-01-2020,12:09:58,0.058
21-01-2020,12:10:28,0.059
21-01-2020,12:10:58,0.058
21-01-2020,12:11:28,0.058
21-01-2020,12:11:58,0.058
21-01-2020,12:12:28,0.058
21-01-2020,12:12:58,0.058
21-01-2020,12:13:28,0.058
21-01-2020,12:13:58,0.059
21-01-2020,12:14:28,0.058
21-01-2020,12:14:58,0.059
21-01-2020,12:15:28,0.059
21-01-2020,12:15:58,0.061
21-01-2020,12:16:28,0.061
21-01-2020,12:16:58,0.061
21-01-2020,12:17:28,0.061
21-01-2020,12:17:58,0.062
21-01-2020,12:18:28,0.062
21-01-2020,12:18:58,0.062
21-01-2020,12:19:28,0.061
21-01-2020,12:19:58,0.061
21-01-2020,12:20:28,0.060
21-01-2020,12:20:58,0.058
21-01-2020,12:21:28,0.058
21-01-2020,12:21:58,0.058
21-01-2020,12:22:28,0.058
21-01-2020,12:22:58,0.058
21-01-2020,12:23:28,0.058
21-01-2020,12:23:58,0.058
21-01-2020,12:24:28,0.060
21-01-2020,12:24:58,0.059
21-01-2020,12:25:28,0.059
21-01-2020,12:25:58,0.058
21-01-2020,12:26:28,0.058
21-01-2020,12:26:58,0.059
21-01-2020,12:27:28,0.058
21-01-2020,12:27:58,0.058
21-01-2020,12:28:28,0.059
21-01-2020,12:28:58,0.058
21-01-2020,12:29:28,0.059
21-01-2020,12:29:58,0.059
21-01-2020,12:30:28,0.060
21-01-2020,12:30:58,0.060
21-01-2020,12:31:28,0.059
21-01-2020,12:31:58,0.058
21-01-2020,12:32:28,0.056
21-01-2020,12:32:58,0.052
21-01-2020,12:33:28,0.050
21-01-2020,12:33:58,0.050
21-01-2020,12:34:28,0.050
21-01-2020,12:34:58,0.049
21-01-2020,12:35:28,0.048
21-01-2020,12:35:58,0.049
21-01-2020,12:36:28,0.051
21-01-2020,12:36:58,0.050
21-01-2020,12:37:28,0.048
21-01-2020,12:37:58,0.047
21-01-2020,12:38:28,0.048
21-01-2020,12:38:58,0.049
21-01-2020,12:39:28,0.049
21-01-2020,12:39:58,0.049
21-01-2020,12:40:28,0.048
21-01-2020,12:40:58,0.047
21-01-2020,12:41:28,0.048
21-01-2020,12:41:58,0.048
21-01-2020,12:42:28,0.053
21-01-2020,12:42:58,0.050
21-01-2020,12:43:28,0.048
21-01-2020,12:43:58,0.048
21-01-2020,12:44:28,0.048
21-01-2020,12:44:58,0.057
21-01-2020,12:45:28,0.051
21-01-2020,12:45:58,0.052
21-01-2020,12:46:28,0.053
21-01-2020,12:46:58,0.050
21-01-2020,12:47:28,0.050
21-01-2020,12:47:58,0.050
21-01-2020,12:48:28,0.051
21-01-2020,12:48:58,0.051
21-01-2020,12:49:28,0.050
21-01-2020,12:49:58,0.050
21-01-2020,12:50:28,0.051
21-01-2020,12:50:58,0.050
21-01-2020,12:51:28,0.050
21-01-2020,12:51:58,0.052
21-01-2020,12:52:28,0.051
21-01-2020,12:52:58,0.051
21-01-2020,12:53:28,0.052
21-01-2020,12:53:58,0.053
21-01-2020,12:54:28,0.052
21-01-2020,12:54:58,0.053
21-01-2020,12:55:28,0.054
21-01-2020,12:55:58,0.053
21-01-2020,12:56:28,0.054
21-01-2020,12:56:58,0.054
21-01-2020,12:57:28,0.053
21-01-2020,12:57:58,0.053
21-01-2020,12:58:28,0.053
21-01-2020,12:58:58,0.053
21-01-2020,12:59:28,0.055
21-01-2020,12:59:58,0.053
21-01-2020,13:00:28,0.054
21-01-2020,13:00:58,0.054
21-01-2020,13:01:28,0.054
21-01-2020,13:01:58,0.053
21-01-2020,13:02:28,0.053
21-01-2020,13:02:58,0.053
21-01-2020,13:03:28,0.053
21-01-2020,13:03:58,0.053
21-01-2020,13:04:28,0.052
21-01-2020,13:04:58,0.049
21-01-2020,13:05:28,0.049
21-01-2020,13:05:58,0.047
21-01-2020,13:06:28,0.049
21-01-2020,13:06:58,0.048
21-01-2020,13:07:28,0.048
21-01-2020,13:07:58,0.048
21-01-2020,13:08:28,0.048
21-01-2020,13:08:58,0.049
21-01-2020,13:09:28,0.049
21-01-2020,13:09:58,0.050
21-01-2020,13:10:28,0.052
21-01-2020,13:10:58,0.054
21-01-2020,13:11:28,0.054
21-01-2020,13:11:58,0.055
21-01-2020,13:12:28,0.054
21-01-2020,13:12:58,0.055
21-01-2020,13:13:28,0.055
21-01-2020,13:13:58,0.055
21-01-2020,13:14:28,0.055
21-01-2020,13:14:58,0.055
21-01-2020,13:15:28,0.055
21-01-2020,13:15:58,0.055
21-01-2020,13:16:28,0.056
21-01-2020,13:16:58,0.056
21-01-2020,13:17:28,0.056
21-01-2020,13:17:58,0.055
21-01-2020,13:18:28,0.054
21-01-2020,13:18:58,0.053
21-01-2020,13:19:28,0.054
21-01-2020,13:19:58,0.054
21-01-2020,13:20:28,0.055
21-01-2020,13:20:58,0.053
21-01-2020,13:21:28,0.054
21-01-2020,13:21:58,0.054
21-01-2020,13:22:28,0.055
21-01-2020,13:22:58,0.056
21-01-2020,13:23:28,0.055
21-01-2020,13:23:58,0.055
21-01-2020,13:24:28,0.057
21-01-2020,13:24:58,0.056
21-01-2020,13:25:28,0.059
21-01-2020,13:25:58,0.061
21-01-2020,13:26:28,0.063
21-01-2020,13:26:58,0.063
21-01-2020,13:27:28,0.063
21-01-2020,13:27:58,0.065
21-01-2020,13:28:28,0.064
21-01-2020,13:28:58,0.065
21-01-2020,13:29:28,0.065
21-01-2020,13:29:58,0.064
21-01-2020,13:30:28,0.064
21-01-2020,13:30:58,0.064
21-01-2020,13:31:28,0.064
21-01-2020,13:31:58,0.065
21-01-2020,13:32:28,0.066
21-01-2020,13:32:58,0.066
21-01-2020,13:33:28,0.066
21-01-2020,13:33:58,0.066
21-01-2020,13:34:28,0.065
21-01-2020,13:34:58,0.063
21-01-2020,13:35:28,0.058
21-01-2020,13:35:58,0.055
21-01-2020,13:36:28,0.054
21-01-2020,13:36:58,0.054
21-01-2020,13:37:28,0.054
21-01-2020,13:37:58,0.053
21-01-2020,13:38:28,0.053
21-01-2020,13:38:58,0.051
21-01-2020,13:39:28,0.050
21-01-2020,13:39:58,0.050
21-01-2020,13:40:28,0.050
21-01-2020,13:40:58,0.050
21-01-2020,13:41:28,0.050
21-01-2020,13:41:58,0.050
21-01-2020,13:42:28,0.050
21-01-2020,13:42:58,0.050
21-01-2020,13:43:28,0.050
21-01-2020,13:43:58,0.050
21-01-2020,13:44:28,0.051
21-01-2020,13:44:58,0.052
21-01-2020,13:45:28,0.052
21-01-2020,13:45:58,0.053
21-01-2020,13:46:28,0.053
21-01-2020,13:46:58,0.052
21-01-2020,13:47:28,0.052
21-01-2020,13:47:58,0.052
21-01-2020,13:48:28,0.051
21-01-2020,13:48:58,0.052
21-01-2020,13:49:28,0.052
21-01-2020,13:49:58,0.053
21-01-2020,13:50:28,0.053
21-01-2020,13:50:58,0.053
21-01-2020,13:51:28,0.054
21-01-2020,13:51:58,0.055
21-01-2020,13:52:28,0.055
21-01-2020,13:52:58,0.056
21-01-2020,13:53:28,0.052
21-01-2020,13:53:58,0.051
21-01-2020,13:54:28,0.051
21-01-2020,13:54:58,0.051
21-01-2020,13:55:28,0.050
21-01-2020,13:55:58,0.050
21-01-2020,13:56:28,0.051
21-01-2020,13:56:58,0.050
21-01-2020,13:57:28,0.050
21-01-2020,13:57:58,0.049
21-01-2020,13:58:28,0.049
21-01-2020,13:58:58,0.051
21-01-2020,13:59:28,0.048
21-01-2020,13:59:58,0.046
21-01-2020,14:00:28,0.047
21-01-2020,14:00:58,0.046
21-01-2020,14:01:28,0.046
21-01-2020,14:01:58,0.046
21-01-2020,14:02:28,0.044
21-01-2020,14:02:58,0.044
21-01-2020,14:03:28,0.045
21-01-2020,14:03:58,0.048
21-01-2020,14:04:28,0.048
21-01-2020,14:04:58,0.049
21-01-2020,14:05:28,0.049
21-01-2020,14:05:58,0.051
21-01-2020,14:06:28,0.053
21-01-2020,14:06:58,0.054
21-01-2020,14:07:28,0.053
21-01-2020,14:07:58,0.051
21-01-2020,14:08:28,0.050
21-01-2020,14:08:58,0.050
21-01-2020,14:09:28,0.051
21-01-2020,14:09:58,0.051
21-01-2020,14:10:28,0.052
21-01-2020,14:10:58,0.052
21-01-2020,14:11:28,0.051
21-01-2020,14:11:58,0.052
21-01-2020,14:12:28,0.053
21-01-2020,14:12:58,0.053
21-01-2020,14:13:28,0.052
21-01-2020,14:13:58,0.053
21-01-2020,14:14:28,0.053
21-01-2020,14:14:58,0.053
21-01-2020,14:15:28,0.051
21-01-2020,14:15:58,0.051
21-01-2020,14:16:28,0.052
21-01-2020,14:16:58,0.052
21-01-2020,14:17:28,0.051
21-01-2020,14:17:58,0.051
21-01-2020,14:18:28,0.050
21-01-2020,14:18:58,0.050
21-01-2020,14:19:28,0.050
21-01-2020,14:19:58,0.050
21-01-2020,14:20:28,0.050
21-01-2020,14:20:58,0.051
21-01-2020,14:21:28,0.052
21-01-2020,14:21:58,0.053
21-01-2020,14:22:28,0.055
21-01-2020,14:22:58,0.055
21-01-2020,14:23:28,0.056
21-01-2020,14:23:58,0.054
21-01-2020,14:24:28,0.054
21-01-2020,14:24:58,0.054
21-01-2020,14:25:28,0.054
21-01-2020,14:25:58,0.055
21-01-2020,14:26:28,0.056
21-01-2020,14:26:58,0.056
21-01-2020,14:27:28,0.058
21-01-2020,14:27:58,0.057
21-01-2020,14:28:28,0.059
21-01-2020,14:28:58,0.060
21-01-2020,14:29:28,0.059
21-01-2020,14:29:58,0.061
21-01-2020,14:30:28,0.060
21-01-2020,14:30:58,0.060
21-01-2020,14:31:28,0.059
21-01-2020,14:31:58,0.059
21-01-2020,14:32:28,0.059
21-01-2020,14:32:58,0.058
21-01-2020,14:33:28,0.057
21-01-2020,14:33:58,0.058
21-01-2020,14:34:28,0.059
21-01-2020,14:34:58,0.059
21-01-2020,14:35:28,0.057
21-01-2020,14:35:58,0.054
21-01-2020,14:36:28,0.052
21-01-2020,14:36:58,0.050
21-01-2020,14:37:28,0.048
21-01-2020,14:37:58,0.047
21-01-2020,14:38:28,0.046
21-01-2020,14:38:58,0.046
21-01-2020,14:39:28,0.046
21-01-2020,14:39:58,0.046
21-01-2020,14:40:28,0.047
21-01-2020,14:40:58,0.047
21-01-2020,14:41:28,0.046
21-01-2020,14:41:58,0.047
21-01-2020,14:42:28,0.047
21-01-2020,14:42:58,0.047
21-01-2020,14:43:28,0.046
21-01-2020,14:43:58,0.045
21-01-2020,14:44:28,0.046
21-01-2020,14:44:58,0.046
21-01-2020,14:45:28,0.046
21-01-2020,14:45:58,0.046
21-01-2020,14:46:28,0.045
21-01-2020,14:46:58,0.046
21-01-2020,14:47:28,0.046
21-01-2020,14:47:58,0.048
21-01-2020,14:48:28,0.048
21-01-2020,14:48:58,0.047
21-01-2020,14:49:28,0.048
21-01-2020,14:49:58,0.049
21-01-2020,14:50:28,0.050
21-01-2020,14:50:58,0.051
21-01-2020,14:51:28,0.051
21-01-2020,14:51:58,0.050
21-01-2020,14:52:28,0.050
21-01-2020,14:52:58,0.050
21-01-2020,14:53:28,0.050
21-01-2020,14:53:58,0.051
21-01-2020,14:54:28,0.052
21-01-2020,14:54:58,0.051
21-01-2020,14:55:28,0.052
21-01-2020,14:55:58,0.052
21-01-2020,14:56:28,0.051
21-01-2020,14:56:58,0.051
21-01-2020,14:57:28,0.051
21-01-2020,14:57:58,0.052
21-01-2020,14:58:28,0.051
21-01-2020,14:58:58,0.051
21-01-2020,14:59:28,0.051
21-01-2020,14:59:58,0.049
21-01-2020,15:00:28,0.047
21-01-2020,15:00:58,0.048
21-01-2020,15:01:28,0.048
21-01-2020,15:01:58,0.048
21-01-2020,15:02:28,0.047
21-01-2020,15:02:58,0.048
21-01-2020,15:03:28,0.047
21-01-2020,15:03:58,0.047
21-01-2020,15:04:28,0.047
21-01-2020,15:04:58,0.047
21-01-2020,15:05:28,0.047
21-01-2020,15:05:58,0.046
21-01-2020,15:06:28,0.046
21-01-2020,15:06:58,0.046
21-01-2020,15:07:28,0.047
21-01-2020,15:07:58,0.047
21-01-2020,15:08:28,0.047
21-01-2020,15:08:58,0.047
21-01-2020,15:09:28,0.047
21-01-2020,15:09:58,0.048
21-01-2020,15:10:28,0.047
21-01-2020,15:10:58,0.047
21-01-2020,15:11:28,0.047
21-01-2020,15:11:58,0.047
21-01-2020,15:12:28,0.048
21-01-2020,15:12:58,0.049
21-01-2020,15:13:28,0.049
21-01-2020,15:13:58,0.050
21-01-2020,15:14:28,0.051
21-01-2020,15:14:58,0.050
21-01-2020,15:15:28,0.049
21-01-2020,15:15:58,0.048
21-01-2020,15:16:28,0.049
21-01-2020,15:16:58,0.050
21-01-2020,15:17:28,0.050
21-01-2020,15:17:58,0.050
21-01-2020,15:18:28,0.050
21-01-2020,15:18:58,0.050
21-01-2020,15:19:28,0.050
